model,case_name,time_s,field_rmse,field_mae,coefficient_rmse
KNN,surrVal_014_H0269_obsH0068_x0351,0.35,0.08141845021647083,0.02231047746250076,0.32354129951409977
KNN,surrVal_015_H0363_obsH0041_x0240,0.35,0.10509401122677646,0.037119666712057096,0.6247376210210153
KNN,surrVal_016_H0282_obsH0054_x0220,0.35,0.09082127188929374,0.031226575920308086,0.5177684992476844
KNN,surrVal_017_H0262_obsH0069_x0350,0.35,0.07285645495810937,0.020184513318791855,0.24926615624759615
KNN,surrVal_018_H0287_obsH0045_x0288,0.35,0.07129393977107462,0.022114535723126563,0.27667156698417417
KNN,surrVal_019_H0292_obsH0064_x0265,0.35,0.11059762765538385,0.03766361072815055,0.6021877318853782
KNN,surrVal_020_H0243_obsH0040_x0238,0.35,0.10519646822429819,0.03242758845261928,0.6219245581681505
KNN,surrVal_021_H0245_obsH0042_x0375,0.35,0.06577158181172431,0.01932194346667242,0.31020963384247807
KNN,surrVal_022_H0293_obsH0052_x0280,0.35,0.08617695614440463,0.027423257990500754,0.39133440963655713
KNN,surrVal_023_H0336_obsH0064_x0309,0.35,0.0970445965528326,0.03421046608289055,0.4502419833295159
KNN,surrVal_024_H0257_obsH0053_x0227,0.35,0.11797314282867415,0.036369752726608036,0.7053295332369361
KNN,surrVal_025_H0248_obsH0057_x0242,0.35,0.12303858690353651,0.040018146047269415,0.7235424343461423
KNN,surrVal_026_H0251_obsH0030_x0253,0.35,0.06715724967469862,0.01959969073866475,0.35064424213674483
KNN,surrVal_027_H0258_obsH0061_x0348,0.35,0.06865544545323914,0.019101705898533442,0.2965589852885576
KNN,surrVal_028_H0284_obsH0052_x0357,0.35,0.10652749433335272,0.033967884534347646,0.587082495090111
KNN,surrVal_029_H0346_obsH0066_x0342,0.35,0.08722897437391124,0.02906155198899087,0.3127173273302786
KNN,surrVal_030_H0353_obsH0035_x0286,0.35,0.055264850981870624,0.016588711190826312,0.18508348848411774
KNN,surrVal_031_H0307_obsH0069_x0233,0.35,0.14505112006384757,0.04780466220521666,0.864819307695855
KNN,surrVal_032_H0344_obsH0050_x0276,0.35,0.07653254188420892,0.02624703193914131,0.33489329569913984
KNN,surrVal_033_H0317_obsH0060_x0336,0.35,0.0862252324518435,0.02826500943909947,0.3408001576342155
KNN,surrVal_034_H0357_obsH0039_x0234,0.35,0.1258550416589868,0.04082554947331388,0.7747170438745128
KNN,surrVal_035_H0327_obsH0068_x0308,0.35,0.09787579016683111,0.033529783359100014,0.42383575190685907
KNN,surrVal_036_H0318_obsH0031_x0379,0.35,0.04666737786321321,0.014015392728655056,0.11774336148619215
KNN,surrVal_037_H0311_obsH0067_x0320,0.35,0.08422697727665869,0.027361293763527642,0.33060228161093924
KNN,surrVal_038_H0321_obsH0047_x0332,0.35,0.07136715228416832,0.022115572049909514,0.23214828102915677
KNN,surrVal_039_H0297_obsH0034_x0301,0.35,0.06133123640393121,0.01822071735018235,0.2583460454599534
KNN,surrVal_040_H0266_obsH0040_x0355,0.35,0.07246044985398747,0.022090183852578524,0.3477376366652832
KNN,surrVal_041_H0264_obsH0063_x0270,0.35,0.09945037582172386,0.03482051673091562,0.4935358283583482
KNN,surrVal_042_H0355_obsH0044_x0360,0.35,0.06698751213706516,0.020201580016182684,0.22194652600880083
KNN,surrVal_043_H0347_obsH0056_x0326,0.35,0.09355610405340849,0.0331203681408377,0.3945611247533981
KNN,surrVal_044_H0272_obsH0045_x0230,0.35,0.12003610480008713,0.0382280055509392,0.7213182918717894
KNN,surrVal_045_H0330_obsH0072_x0333,0.35,0.10419113283012857,0.0346773919628489,0.38866019348042796
KNN,surrVal_046_H0253_obsH0037_x0256,0.35,0.0843124181042332,0.025485681866386153,0.48367537781410674
KNN,surrVal_047_H0276_obsH0045_x0251,0.35,0.07781866869088212,0.02553179587479991,0.4010596038770141
KNN,surrVal_048_H0363_obsH0056_x0328,0.35,0.08919204811193009,0.0320368298324706,0.34497080175933587
KNN,surrVal_049_H0278_obsH0033_x0260,0.35,0.08765196899911862,0.026225275385349866,0.49348972000685
KNN,surrVal_050_H0250_obsH0051_x0277,0.35,0.10291551662136927,0.032781465430672826,0.5433883351556525
KNN,surrVal_051_H0328_obsH0058_x0225,0.35,0.09264930532015175,0.0324645329073613,0.48828761741731297
KNN,surrVal_052_H0283_obsH0041_x0316,0.35,0.06743622227981483,0.019823912497381378,0.2724352608887719
KNN,surrVal_053_H0270_obsH0043_x0296,0.35,0.08639585309140929,0.02608001488368728,0.4243295036014884
KNN,surrVal_054_H0305_obsH0048_x0343,0.35,0.0860215400080745,0.026094238612965392,0.4048949118090317
KNN,surrVal_055_H0314_obsH0032_x0267,0.35,0.08438032867639128,0.02719505565286759,0.47097391345564577
KNN,surrVal_056_H0296_obsH0047_x0299,0.35,0.07323448082943043,0.023044058919462165,0.3046596035181298
KNN,surrVal_057_H0261_obsH0049_x0313,0.35,0.09598954124360262,0.02843830958838077,0.484119655472065
KNN,surrVal_058_H0335_obsH0048_x0318,0.35,0.06832847738998886,0.021201347046622,0.2239972995358614
KNN,surrVal_059_H0348_obsH0036_x0374,0.35,0.05343150450231708,0.0156297333874124,0.1848639367293641
KNN,surrVal_060_H0302_obsH0032_x0248,0.35,0.07216069227199184,0.023284401184490256,0.3805977008068677
KNN,surrVal_001_H0299_obsH0070_x0370,0.375,0.09166152258463053,0.028723496496855364,0.30017145840547177
KNN,surrVal_002_H0325_obsH0052_x0283,0.375,0.07811604613198776,0.02594994372350788,0.34841320208752835
KNN,surrVal_003_H0332_obsH0059_x0322,0.375,0.0768063096668372,0.02700617402775674,0.238585530906172
KNN,surrVal_004_H0240_obsH0035_x0369,0.375,0.057321200889283434,0.01634575796679919,0.21624448997040435
KNN,surrVal_005_H0322_obsH0057_x0303,0.375,0.08378764887988033,0.029392525192180323,0.32544498980971953
KNN,surrVal_006_H0342_obsH0062_x0366,0.375,0.08287587036928719,0.026838346934220974,0.27971274655449824
KNN,surrVal_007_H0305_obsH0063_x0340,0.375,0.09387341541196072,0.03173481219459044,0.41834384309573597
KNN,surrVal_008_H0275_obsH0066_x0246,0.375,0.07582998446100342,0.02631452425791959,0.3248921878522082
KNN,surrVal_009_H0359_obsH0038_x0362,0.375,0.06095974637994104,0.018928285403633484,0.20125197633860648
KNN,surrVal_010_H0351_obsH0059_x0293,0.375,0.07138585154207784,0.024763841297831008,0.28944079382982907
KNN,surrVal_011_H0339_obsH0071_x0292,0.375,0.07942617967806938,0.02891991535909857,0.25830433846188033
KNN,surrVal_012_H0290_obsH0038_x0258,0.375,0.09124151728262771,0.02810499599954174,0.4957771646111096
KNN,surrVal_013_H0311_obsH0055_x0271,0.375,0.08728712406847673,0.02985912155582811,0.4605530922977223
KNN,surrVal_014_H0269_obsH0068_x0351,0.375,0.08627658419290589,0.02532459274555126,0.3383228588006568
KNN,surrVal_015_H0363_obsH0041_x0240,0.375,0.11324188326401251,0.03837341583799393,0.6816991104550892
KNN,surrVal_016_H0282_obsH0054_x0220,0.375,0.1087878256756742,0.03652963640048747,0.6608988748466487
KNN,surrVal_017_H0262_obsH0069_x0350,0.375,0.08016316417771008,0.022730954651961618,0.2904307340052903
KNN,surrVal_018_H0287_obsH0045_x0288,0.375,0.06422819638817587,0.02017309283184754,0.22689062847244254
KNN,surrVal_019_H0292_obsH0064_x0265,0.375,0.10476318978650255,0.03532291419672805,0.5466766581202931
KNN,surrVal_020_H0243_obsH0040_x0238,0.375,0.11009548465455583,0.0337326085832305,0.6650666334578794
KNN,surrVal_021_H0245_obsH0042_x0375,0.375,0.0664334688928334,0.01977909304264446,0.29806626831194977
KNN,surrVal_022_H0293_obsH0052_x0280,0.375,0.07977087624214226,0.024784130851705666,0.364431376570816
KNN,surrVal_023_H0336_obsH0064_x0309,0.375,0.08635504949318061,0.030062723090367543,0.3025743890745214
KNN,surrVal_024_H0257_obsH0053_x0227,0.375,0.13901898358771606,0.041397736124992056,0.8618339228812263
KNN,surrVal_025_H0248_obsH0057_x0242,0.375,0.11756152484496112,0.037977969917777896,0.6792267360358978
KNN,surrVal_026_H0251_obsH0030_x0253,0.375,0.06760037105680712,0.019368135486170158,0.3549690540028559
KNN,surrVal_027_H0258_obsH0061_x0348,0.375,0.07507080499747226,0.02179720845743176,0.33301739963041216
KNN,surrVal_028_H0284_obsH0052_x0357,0.375,0.1054830006674615,0.034649172224932905,0.550739832877194
KNN,surrVal_029_H0346_obsH0066_x0342,0.375,0.08537792649188453,0.028945098686838353,0.26092348434808693
KNN,surrVal_030_H0353_obsH0035_x0286,0.375,0.05544269462040427,0.016834213489864344,0.16875790384335046
KNN,surrVal_031_H0307_obsH0069_x0233,0.375,0.14417927830407948,0.04756268853710471,0.872362529578999
KNN,surrVal_032_H0344_obsH0050_x0276,0.375,0.0782783923051678,0.02661931143395987,0.341153115837001
KNN,surrVal_033_H0317_obsH0060_x0336,0.375,0.08981787732968875,0.031051636999573615,0.3342839929117716
KNN,surrVal_034_H0357_obsH0039_x0234,0.375,0.13809989678320186,0.043634480683188245,0.868423901673124
KNN,surrVal_035_H0327_obsH0068_x0308,0.375,0.09995482378118906,0.035755037397203614,0.42714456748365703
KNN,surrVal_036_H0318_obsH0031_x0379,0.375,0.047436405225947074,0.013727508314810816,0.11583946870796935
KNN,surrVal_037_H0311_obsH0067_x0320,0.375,0.0869221119757914,0.030398862037518442,0.3745028951792209
KNN,surrVal_038_H0321_obsH0047_x0332,0.375,0.06695333596525595,0.01980757497329687,0.24426294471652052
KNN,surrVal_039_H0297_obsH0034_x0301,0.375,0.059160531795305504,0.017593406926812487,0.2573096665559603
KNN,surrVal_040_H0266_obsH0040_x0355,0.375,0.06105815050928437,0.018105714795628215,0.21263746462734726
KNN,surrVal_041_H0264_obsH0063_x0270,0.375,0.10200615591134012,0.03589972014485177,0.5209913062752911
KNN,surrVal_042_H0355_obsH0044_x0360,0.375,0.06369878978469616,0.019241742818996387,0.22568007231952558
KNN,surrVal_043_H0347_obsH0056_x0326,0.375,0.07888181978840825,0.027321908393363212,0.30244452977462105
KNN,surrVal_044_H0272_obsH0045_x0230,0.375,0.14100137567211712,0.044774011352259495,0.8736786602050164
KNN,surrVal_045_H0330_obsH0072_x0333,0.375,0.10705325222749207,0.037196197155513554,0.42994367731032307
KNN,surrVal_046_H0253_obsH0037_x0256,0.375,0.08270263126533682,0.025021155977736756,0.46543669707123486
KNN,surrVal_047_H0276_obsH0045_x0251,0.375,0.07561940012639015,0.024979894903457596,0.39589585674125694
KNN,surrVal_048_H0363_obsH0056_x0328,0.375,0.07852999587550813,0.027134165410879357,0.29764983823134644
KNN,surrVal_049_H0278_obsH0033_x0260,0.375,0.08864743818007352,0.026430515881579058,0.49816593603534154
KNN,surrVal_050_H0250_obsH0051_x0277,0.375,0.10610582778952124,0.03303614158944859,0.5708189029955939
KNN,surrVal_051_H0328_obsH0058_x0225,0.375,0.09383602211640478,0.032502241158902954,0.49870275533657177
KNN,surrVal_052_H0283_obsH0041_x0316,0.375,0.0639142823142231,0.018692016466014042,0.27707143639118686
KNN,surrVal_053_H0270_obsH0043_x0296,0.375,0.07352381456143167,0.022230321285018558,0.3315722576507801
KNN,surrVal_054_H0305_obsH0048_x0343,0.375,0.07340364220545957,0.0210428539750631,0.29197829449438817
KNN,surrVal_055_H0314_obsH0032_x0267,0.375,0.09031346074820695,0.02923569469164009,0.5084484483810396
KNN,surrVal_056_H0296_obsH0047_x0299,0.375,0.0702617538037104,0.021906029628640175,0.30548074905454975
KNN,surrVal_057_H0261_obsH0049_x0313,0.375,0.0973768718254775,0.029531046406142576,0.5009599605756673
KNN,surrVal_058_H0335_obsH0048_x0318,0.375,0.0646890810469601,0.01938128361233803,0.23236259897327144
KNN,surrVal_059_H0348_obsH0036_x0374,0.375,0.05637639370842766,0.016575735574098426,0.19037180891997138
KNN,surrVal_060_H0302_obsH0032_x0248,0.375,0.07272206121221138,0.0235423853526495,0.39497889893479937
KNN,surrVal_001_H0299_obsH0070_x0370,0.4,0.0931928318937889,0.030176100610850725,0.30659027719188664
KNN,surrVal_002_H0325_obsH0052_x0283,0.4,0.07791873648175224,0.025537839689642503,0.3326743044276736
KNN,surrVal_003_H0332_obsH0059_x0322,0.4,0.06465814889986558,0.02324671937490314,0.2138558886669888
KNN,surrVal_004_H0240_obsH0035_x0369,0.4,0.05659343029543033,0.015768769045190503,0.24610048983368646
KNN,surrVal_005_H0322_obsH0057_x0303,0.4,0.07737750979188539,0.026536604513229558,0.3383177744842221
KNN,surrVal_006_H0342_obsH0062_x0366,0.4,0.07630592631757309,0.024460143615719177,0.2758777019402793
KNN,surrVal_007_H0305_obsH0063_x0340,0.4,0.08554418206408865,0.028880679427125126,0.30731080865254934
KNN,surrVal_008_H0275_obsH0066_x0246,0.4,0.07367727789185514,0.024605309815789126,0.32639463452855255
KNN,surrVal_009_H0359_obsH0038_x0362,0.4,0.06391601959481927,0.0198408334584169,0.20397151288368243
KNN,surrVal_010_H0351_obsH0059_x0293,0.4,0.06769054394347215,0.023253597866470747,0.29129033132834636
KNN,surrVal_011_H0339_obsH0071_x0292,0.4,0.06966858182150973,0.02576610193067486,0.24179608172352338
KNN,surrVal_012_H0290_obsH0038_x0258,0.4,0.09770742211196566,0.029863502916071857,0.5475630423842252
KNN,surrVal_013_H0311_obsH0055_x0271,0.4,0.08638016599717044,0.02917691327227305,0.44659709972333256
KNN,surrVal_014_H0269_obsH0068_x0351,0.4,0.09069549373698743,0.02769078375098579,0.3821969680298223
KNN,surrVal_015_H0363_obsH0041_x0240,0.4,0.12575779235892187,0.04146939826920585,0.7813811885370877
KNN,surrVal_016_H0282_obsH0054_x0220,0.4,0.11570725197566345,0.039573257804656085,0.7203143829797028
KNN,surrVal_017_H0262_obsH0069_x0350,0.4,0.08394063526796378,0.025696738228881535,0.307850823455589
KNN,surrVal_018_H0287_obsH0045_x0288,0.4,0.06390183443533967,0.0190527624076309,0.22344829366191676
KNN,surrVal_019_H0292_obsH0064_x0265,0.4,0.08721186870399948,0.029776830883510647,0.44533815188159726
KNN,surrVal_020_H0243_obsH0040_x0238,0.4,0.11088286974412531,0.03351495174335443,0.6654623178702121
KNN,surrVal_021_H0245_obsH0042_x0375,0.4,0.05787598842318355,0.016948930094451455,0.21536717825006754
KNN,surrVal_022_H0293_obsH0052_x0280,0.4,0.07876978891090212,0.023939360553059435,0.365622612241784
KNN,surrVal_023_H0336_obsH0064_x0309,0.4,0.07735143374857724,0.026331284996866267,0.29203852043156653
KNN,surrVal_024_H0257_obsH0053_x0227,0.4,0.1442900625382908,0.04455440763481402,0.9109365397605944
KNN,surrVal_025_H0248_obsH0057_x0242,0.4,0.10677158616130138,0.03446151529156266,0.6006366340010716
KNN,surrVal_026_H0251_obsH0030_x0253,0.4,0.06839173366827069,0.01957372415523896,0.3646113283276302
KNN,surrVal_027_H0258_obsH0061_x0348,0.4,0.08041689934919422,0.024226481804926613,0.35430124109323535
KNN,surrVal_028_H0284_obsH0052_x0357,0.4,0.08060833787942519,0.02591836954122235,0.31969697462760344
KNN,surrVal_029_H0346_obsH0066_x0342,0.4,0.07605933507759062,0.025012300613099496,0.24772044833804904
KNN,surrVal_030_H0353_obsH0035_x0286,0.4,0.05738433152412018,0.017491103018163864,0.17537881864297203
KNN,surrVal_031_H0307_obsH0069_x0233,0.4,0.14291040619899645,0.04691910745724967,0.87393939190477
KNN,surrVal_032_H0344_obsH0050_x0276,0.4,0.0786304050629023,0.0266511158000785,0.3642091506177248
KNN,surrVal_033_H0317_obsH0060_x0336,0.4,0.07703143499837764,0.02570734090522966,0.26475261416625434
KNN,surrVal_034_H0357_obsH0039_x0234,0.4,0.14646953234883237,0.046365650383812455,0.9310412932993998
KNN,surrVal_035_H0327_obsH0068_x0308,0.4,0.08486570676024567,0.029325721471556487,0.33619192175182316
KNN,surrVal_036_H0318_obsH0031_x0379,0.4,0.047766163915091316,0.014464019560554355,0.11561241074544085
KNN,surrVal_037_H0311_obsH0067_x0320,0.4,0.08077906225902144,0.02753860008119254,0.2557380550774571
KNN,surrVal_038_H0321_obsH0047_x0332,0.4,0.0650438024886476,0.019390684892702938,0.24549514100937436
KNN,surrVal_039_H0297_obsH0034_x0301,0.4,0.0611084426481353,0.018480190553414145,0.2717039915732131
KNN,surrVal_040_H0266_obsH0040_x0355,0.4,0.0578046093877406,0.016984338350700443,0.2013767000261571
KNN,surrVal_041_H0264_obsH0063_x0270,0.4,0.09857427023853015,0.034315650677868556,0.4750211574815227
KNN,surrVal_042_H0355_obsH0044_x0360,0.4,0.06413385849881953,0.01955372506164889,0.22854081242152827
KNN,surrVal_043_H0347_obsH0056_x0326,0.4,0.0720739436562487,0.024756911650078792,0.28460446323595434
KNN,surrVal_044_H0272_obsH0045_x0230,0.4,0.1472201185210891,0.04683059882131245,0.9275344469463372
KNN,surrVal_045_H0330_obsH0072_x0333,0.4,0.09262100231703374,0.03160976634162255,0.26616494067359037
KNN,surrVal_046_H0253_obsH0037_x0256,0.4,0.08517310518861655,0.024900825938085763,0.4878901733057927
KNN,surrVal_047_H0276_obsH0045_x0251,0.4,0.07628839832775666,0.024703978021822604,0.3868662429973449
KNN,surrVal_048_H0363_obsH0056_x0328,0.4,0.07348880749190631,0.025060640142920032,0.29312642066315386
KNN,surrVal_049_H0278_obsH0033_x0260,0.4,0.09360043711012857,0.02835223136320513,0.5360026673719676
KNN,surrVal_050_H0250_obsH0051_x0277,0.4,0.07849700863834158,0.025036266749227806,0.3319257773264715
KNN,surrVal_051_H0328_obsH0058_x0225,0.4,0.09534460090306117,0.032931109500362855,0.5268116636324518
KNN,surrVal_052_H0283_obsH0041_x0316,0.4,0.06357167459225795,0.018292544346453082,0.2668956146921459
KNN,surrVal_053_H0270_obsH0043_x0296,0.4,0.07176060163440175,0.021584254522605425,0.3401559145495617
KNN,surrVal_054_H0305_obsH0048_x0343,0.4,0.07024108206322999,0.020151969209283038,0.2950223505571158
KNN,surrVal_055_H0314_obsH0032_x0267,0.4,0.09667714195003714,0.031038183561790278,0.554394048711724
KNN,surrVal_056_H0296_obsH0047_x0299,0.4,0.0704248421030009,0.021058325044506228,0.3155036605777641
KNN,surrVal_057_H0261_obsH0049_x0313,0.4,0.07754344405628047,0.023729922072737473,0.31632742363664157
KNN,surrVal_058_H0335_obsH0048_x0318,0.4,0.0653691448029596,0.019936661092988014,0.23006871781445506
KNN,surrVal_059_H0348_obsH0036_x0374,0.4,0.05761156229908695,0.017197662203350856,0.19186916723644057
KNN,surrVal_060_H0302_obsH0032_x0248,0.4,0.07773955280007395,0.02486242228704858,0.4342659304997479
KNN,surrVal_001_H0299_obsH0070_x0370,0.425,0.09158740476327144,0.030233197477120905,0.29064719995429267
KNN,surrVal_002_H0325_obsH0052_x0283,0.425,0.07719481782598775,0.025214589275906838,0.33631773634432255
KNN,surrVal_003_H0332_obsH0059_x0322,0.425,0.06348724168295174,0.022342868697290248,0.22499076005993562
KNN,surrVal_004_H0240_obsH0035_x0369,0.425,0.0594702861123162,0.016252489338448167,0.2734870763678547
KNN,surrVal_005_H0322_obsH0057_x0303,0.425,0.07693574042847763,0.02558002903920994,0.3467275975113437
KNN,surrVal_006_H0342_obsH0062_x0366,0.425,0.07435188823067868,0.023712980014497405,0.27361829339414045
KNN,surrVal_007_H0305_obsH0063_x0340,0.425,0.07670971539017502,0.02576780077656564,0.2861629787287664
KNN,surrVal_008_H0275_obsH0066_x0246,0.425,0.06984138521303213,0.023296320865321744,0.3453954209425402
KNN,surrVal_009_H0359_obsH0038_x0362,0.425,0.06474927809488651,0.020036359210107456,0.21844170724312217
KNN,surrVal_010_H0351_obsH0059_x0293,0.425,0.06868954942607769,0.02323419637370343,0.29278561103641143
KNN,surrVal_011_H0339_obsH0071_x0292,0.425,0.0668444883972682,0.02468528594935092,0.24135203704820862
KNN,surrVal_012_H0290_obsH0038_x0258,0.425,0.1060821870542581,0.03195828601577813,0.6151564320942142
KNN,surrVal_013_H0311_obsH0055_x0271,0.425,0.08617711987458157,0.02915615142491126,0.43431313377382474
KNN,surrVal_014_H0269_obsH0068_x0351,0.425,0.09482844773453299,0.030313825321660142,0.41648142743639016
KNN,surrVal_015_H0363_obsH0041_x0240,0.425,0.13343061783413446,0.04395483320390628,0.836711670711364
KNN,surrVal_016_H0282_obsH0054_x0220,0.425,0.12165143286701406,0.04108851154366739,0.7670463804899528
KNN,surrVal_017_H0262_obsH0069_x0350,0.425,0.08426259437828207,0.026383624984325196,0.36117552145088955
KNN,surrVal_018_H0287_obsH0045_x0288,0.425,0.06270849435986679,0.01915625828999074,0.21715839508937332
KNN,surrVal_019_H0292_obsH0064_x0265,0.425,0.08398042709356204,0.02768216092835257,0.44924882909654795
KNN,surrVal_020_H0243_obsH0040_x0238,0.425,0.11305562807796134,0.03342150293875068,0.690134453760298
KNN,surrVal_021_H0245_obsH0042_x0375,0.425,0.05631493683887654,0.015670207865674374,0.20381816152722657
KNN,surrVal_022_H0293_obsH0052_x0280,0.425,0.07835203626942291,0.02363985316262758,0.35826647011213236
KNN,surrVal_023_H0336_obsH0064_x0309,0.425,0.07362491678064248,0.024634691908950693,0.28990687456109565
KNN,surrVal_024_H0257_obsH0053_x0227,0.425,0.14348965655358048,0.04498210775400747,0.906284854628428
KNN,surrVal_025_H0248_obsH0057_x0242,0.425,0.10565921350156504,0.03464439761803269,0.6061205497134037
KNN,surrVal_026_H0251_obsH0030_x0253,0.425,0.07212321469402443,0.020508878306452268,0.40477524788770913
KNN,surrVal_027_H0258_obsH0061_x0348,0.425,0.08450878326552518,0.02603805323222826,0.37082012293358113
KNN,surrVal_028_H0284_obsH0052_x0357,0.425,0.0718125839778896,0.022256174965070305,0.2740953044097443
KNN,surrVal_029_H0346_obsH0066_x0342,0.425,0.07168013861521949,0.023759035064162094,0.24766836591202956
KNN,surrVal_030_H0353_obsH0035_x0286,0.425,0.05999716178093573,0.018900124277845886,0.2016121251573631
KNN,surrVal_031_H0307_obsH0069_x0233,0.425,0.14571808492481814,0.048707845999559234,0.8961454437868558
KNN,surrVal_032_H0344_obsH0050_x0276,0.425,0.08044980377694734,0.027867715474809793,0.38814909969144273
KNN,surrVal_033_H0317_obsH0060_x0336,0.425,0.07300740965346512,0.024702730169625604,0.260757243179112
KNN,surrVal_034_H0357_obsH0039_x0234,0.425,0.147828165230718,0.04782105237650488,0.9265167829441785
KNN,surrVal_035_H0327_obsH0068_x0308,0.425,0.08006685306548036,0.02737233624672172,0.32708132360374337
KNN,surrVal_036_H0318_obsH0031_x0379,0.425,0.049750790268634784,0.015286283044380851,0.11845299599956069
KNN,surrVal_037_H0311_obsH0067_x0320,0.425,0.06742702187234836,0.02341650804679388,0.1774425619271287
KNN,surrVal_038_H0321_obsH0047_x0332,0.425,0.06613150748621811,0.020412178729572916,0.2512028381891561
KNN,surrVal_039_H0297_obsH0034_x0301,0.425,0.06380514279224304,0.019390963732468736,0.28927984921021316
KNN,surrVal_040_H0266_obsH0040_x0355,0.425,0.05810318547695038,0.01712191674672356,0.21141629796655353
KNN,surrVal_041_H0264_obsH0063_x0270,0.425,0.09082568764401787,0.03187600319158531,0.441840930957696
KNN,surrVal_042_H0355_obsH0044_x0360,0.425,0.06559967672288863,0.02033731107517129,0.22752285005444023
KNN,surrVal_043_H0347_obsH0056_x0326,0.425,0.0695518443760806,0.023472290858494234,0.26456819665375125
KNN,surrVal_044_H0272_obsH0045_x0230,0.425,0.15631874454729217,0.04938220760825687,0.9980383515590765
KNN,surrVal_045_H0330_obsH0072_x0333,0.425,0.08357083174052671,0.028076297535632438,0.2864141629506838
KNN,surrVal_046_H0253_obsH0037_x0256,0.425,0.08920492644387724,0.026101551060244352,0.5151866437002376
KNN,surrVal_047_H0276_obsH0045_x0251,0.425,0.07603582284648043,0.024326414490897577,0.395649417044216
KNN,surrVal_048_H0363_obsH0056_x0328,0.425,0.07235574172951387,0.02450988887328127,0.2894069497542508
KNN,surrVal_049_H0278_obsH0033_x0260,0.425,0.09535894866416877,0.029214022578226348,0.5600151282607042
KNN,surrVal_050_H0250_obsH0051_x0277,0.425,0.07934725187377129,0.024960497229987087,0.34572206930157506
KNN,surrVal_051_H0328_obsH0058_x0225,0.425,0.09829086739982794,0.03378589417067662,0.5551302721555166
KNN,surrVal_052_H0283_obsH0041_x0316,0.425,0.0630980957452406,0.018603595756168052,0.25947862676888006
KNN,surrVal_053_H0270_obsH0043_x0296,0.425,0.0713697294603744,0.0216757364510612,0.3342919019316147
KNN,surrVal_054_H0305_obsH0048_x0343,0.425,0.06817373617724898,0.019827924300094064,0.29247844858644545
KNN,surrVal_055_H0314_obsH0032_x0267,0.425,0.10069247954092583,0.03305977313636476,0.5835848978460931
KNN,surrVal_056_H0296_obsH0047_x0299,0.425,0.0713024710206308,0.02151146817004899,0.33328028361636397
KNN,surrVal_057_H0261_obsH0049_x0313,0.425,0.07925224812871638,0.023991827315422105,0.3659040944627876
KNN,surrVal_058_H0335_obsH0048_x0318,0.425,0.06631068876481253,0.020809235640185497,0.23507857536454851
KNN,surrVal_059_H0348_obsH0036_x0374,0.425,0.05887236704708541,0.017861231933976235,0.20113351593875772
KNN,surrVal_060_H0302_obsH0032_x0248,0.425,0.08529672925681964,0.02745577596750773,0.49177937639470587
KNN,surrVal_001_H0299_obsH0070_x0370,0.45,0.08003310740765832,0.026287356821296196,0.2660543314461683
KNN,surrVal_002_H0325_obsH0052_x0283,0.45,0.0775956869894539,0.025948024220459463,0.34988197724527365
KNN,surrVal_003_H0332_obsH0059_x0322,0.45,0.06374929110247203,0.022049948731290583,0.22687156800796854
KNN,surrVal_004_H0240_obsH0035_x0369,0.45,0.06416793052400868,0.01755911254682782,0.31071565627085274
KNN,surrVal_005_H0322_obsH0057_x0303,0.45,0.0781775719995689,0.025903794125224755,0.355705912930576
KNN,surrVal_006_H0342_obsH0062_x0366,0.45,0.07272878698391987,0.023039090225058057,0.27717683401724585
KNN,surrVal_007_H0305_obsH0063_x0340,0.45,0.07410446807574873,0.024988436633437854,0.2862094940109184
KNN,surrVal_008_H0275_obsH0066_x0246,0.45,0.07199153951660098,0.024123869008283033,0.3565894244642237
KNN,surrVal_009_H0359_obsH0038_x0362,0.45,0.06837604381831765,0.02115366614127079,0.23921891526040073
KNN,surrVal_010_H0351_obsH0059_x0293,0.45,0.07023512378904029,0.02379647940584217,0.30234690332745257
KNN,surrVal_011_H0339_obsH0071_x0292,0.45,0.06389728782260604,0.02366618979830985,0.23820497193570456
KNN,surrVal_012_H0290_obsH0038_x0258,0.45,0.10869264620390127,0.03262522142454946,0.641822391666562
KNN,surrVal_013_H0311_obsH0055_x0271,0.45,0.08697553303695699,0.02985353801528305,0.44899121790433
KNN,surrVal_014_H0269_obsH0068_x0351,0.45,0.09451358018235788,0.03042118822693113,0.40641054758115586
KNN,surrVal_015_H0363_obsH0041_x0240,0.45,0.14410517431588665,0.049382523274873545,0.9151890417191935
KNN,surrVal_016_H0282_obsH0054_x0220,0.45,0.12735649854763198,0.04233637535777835,0.813137738206849
KNN,surrVal_017_H0262_obsH0069_x0350,0.45,0.09007336135284255,0.028292317580333917,0.3921423521534001
KNN,surrVal_018_H0287_obsH0045_x0288,0.45,0.06362989705084618,0.01990737769932686,0.2233707731459397
KNN,surrVal_019_H0292_obsH0064_x0265,0.45,0.08619867619933705,0.028093016804954678,0.46576909983370346
KNN,surrVal_020_H0243_obsH0040_x0238,0.45,0.11673562333526061,0.03416441083187235,0.7234311749298447
KNN,surrVal_021_H0245_obsH0042_x0375,0.45,0.05750929669795325,0.015875472371962795,0.21378954104732606
KNN,surrVal_022_H0293_obsH0052_x0280,0.45,0.07829834627744947,0.02426319330206074,0.366969912044539
